resource,region,SeasonalNaive_RMSE,SeasonalNaive_MAE,SeasonalNaive_MASE,SARIMA_RMSE,SARIMA_MASE,SARIMA_skill,xLSTM_RMSE,xLSTM_MASE,xLSTM_skill,TimesFM_RMSE,TimesFM_MASE,TimesFM_skill,Nexus_RMSE,Nexus_MASE,Nexus_skill
electricity,HRV,205.42638584174136,155.0,0.8923826395039859,217.72393380451356,1.1397056360124895,-0.05986352684141627,237.97070316247158,1.1085753903510052,-0.15842325798304246,214.8475251730307,1.1498925361374257,-0.045861388704697914,196.3456340436925,0.9728214251526979,0.04420440811846138
electricity,HUN,227.57782551616637,202.5,1.0066577896138482,181.34408662551812,0.639632353791903,0.20315572831309947,438.1356790842087,1.7529483724758659,-0.9252125205541388,163.5966565416512,0.731465337882823,0.281139732438344,157.49714951468155,0.6850614689673029,0.30794158368696833
electricity,IND|delhi,208.0288401680562,166.8225,1.2652592344062135,147.51898045520576,0.9457048723498601,0.29087245626119684,199.91011593477432,1.225937158206916,0.03902691678097692,132.69063113276198,0.8859413585052203,0.3621527138950168,134.1560149015128,0.8821977256981666,0.35510857632463466
electricity,IND|gujarat,1363.929505589151,1139.623333333333,0.5378368553986651,2290.8394888178427,0.8503458194656568,-0.6795878961708597,2339.869884262191,0.9646001392570113,-0.7155357917500886,2078.286420327173,0.851979786635078,-0.5237491467196134,2476.906576480732,1.03808000832468,-0.8160077675061581
electricity,IND|karnataka,992.842710545499,892.5533333333336,1.2090953035206764,748.1968633042248,0.759378983736173,0.24640947115062972,1196.0137118720395,1.2242924942027598,-0.2046356378191183,999.9994337553643,0.9497897666067731,-0.007208315208290239,942.3832124784523,0.9214689298056231,0.05082325481276151
electricity,IND|kerala,292.9003614285923,236.23416666666665,1.0855774583017892,435.72399282744834,1.5294250190784349,-0.48761848808327857,402.4270980028977,1.5170612278521016,-0.3739385504343513,430.2667442173235,1.4673895880082388,-0.4689867302270996,385.5034063439427,1.38520403143968,-0.3161588618863025
electricity,IND|maharashtra,580.2338443320358,439.1858333333328,0.2849644026782494,1035.2384153257044,0.593582594872744,-0.7841744762708027,814.912852779788,0.43856430843204836,-0.4044559115952884,748.5209984330149,0.34891426702627176,-0.2900333300873048,674.1637174652633,0.3703432179973112,-0.16188278924225696
electricity,IND|odisha,465.1772433259533,388.79583333333335,0.688426027491679,494.8399409182869,0.6832260840654624,-0.06376644175508117,516.8181776903432,0.761359511490322,-0.11101345799971707,488.0130867858219,0.6631833148273512,-0.04909062897530281,395.4466659662455,0.5315069680041646,0.14990109331476276
electricity,IND|rajasthan,1076.1880774482065,916.1575000000001,0.8426965035292103,834.0660465025534,0.6444340361255377,0.22498114968877803,1009.2066024456024,0.6904120843947535,0.0622395624019797,1014.5162213500407,0.7002111156494288,0.057305834723980986,841.1908219044838,0.6000323411956997,0.21836076840856145
electricity,IND|tamil nadu,941.6167055345114,648.7908333333336,0.6869422063006846,1019.0018212421666,0.9568489571839672,-0.08218324425725565,1652.4944737729497,1.5851900078082972,-0.7549544990654202,868.1557220431228,0.7139632138576236,0.07801580309653522,889.0538750857098,0.720962958263711,0.055821896680310235
